Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2011,KA0,DDOT,"Transportation, District Department of",Miles of pavement markings refreshed,Raw Number,Outcome,Up is Better,Quarterly,30,19.68,28,28.8,110.15,186.63, > 100%,Fully Achieved,,354
2011,KA0,DDOT,"Transportation, District Department of",Municipal Specialist,Raw Number,Output,Neutral,Semi-annual,7,,5,,7,12,Not Rated B,Baseline Measure,,355
2011,KA0,DDOT,"Transportation, District Department of",Number (#) of Citations per TCO,Raw Number,Efficiency,Up is Better,Quarterly,275,708,810,889,842,3249, > 100%,Fully Achieved,,356
2011,KA0,DDOT,"Transportation, District Department of",Number (#) of public space citations per inspector labor hour,Ratio,Efficiency,Up is Better,Quarterly,0.34,0.01,0.01,0.01,0.02,0.01,3%,Not Achieved,,357
2011,KA0,DDOT,"Transportation, District Department of",Number (#) of signs installed/replaced (ioncludes permanent and emergency no parking signs),Raw Number,Outcome,Up is Better,Quarterly,30000,7664,5544,13197,10579,36984, > 100%,Fully Achieved,,358
2011,KA0,DDOT,"Transportation, District Department of",Number (#) of trees tended to by BID ,Raw Number,Output,Neutral,Annual,275,,,,275,275,Not Rated B,Baseline Measure,,359
2011,KA0,DDOT,"Transportation, District Department of",Number (#) of trees under UFA jurisdiction ,Raw Number,Output,Neutral,Annual,144000,,,,144000,144000,Not Rated B,Baseline Measure,,360
2011,KA0,DDOT,"Transportation, District Department of",Number of Square feet of impervious surface removed from street tree plantings,Raw Number,Output,Neutral,Quarterly,5000,44324,23431,21234,10003,98992,Not Rated B,Baseline Measure,,361
2011,KA0,DDOT,"Transportation, District Department of",Number of students in School Transit Subsidy Program,Raw Number,Outcome,Up is Better,Quarterly,14200,7918,1425,1889,8415,19647, > 100%,Fully Achieved,,362
2011,KA0,DDOT,"Transportation, District Department of",Number of students in SmarTrip Card Pilot program,Raw Number,Outcome,Up is Better,Quarterly,7100,0,0,367,1249,1616,23%,Not Achieved,,363
2011,KA0,DDOT,"Transportation, District Department of",Number of traffic fatalities each year,Percentage,Output,Down is Better,Annual,0,,,,69.39,69.39,No Data,Not Rated Insufficient Data,,364
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) change in DC transit ridership (WMATA and Circulator),Percentage,Output,Up is Better,Quarterly,0,97.74,104.24,99.35,101.52,100.67,No Data,Not Rated Insufficient Data,,365
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of Street Tree Population inspected ,Percentage,Output,Neutral,Quarterly,0.26,6.36,8.15,8.03,8.09,7.66,Not Rated B,Baseline Measure,,366
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of Street lights fixed within schedule of service (based on type of repair),Percentage,Outcome,Up is Better,Quarterly,90,99.84,99.94,97.98,95.8,98.12, > 100%,Fully Achieved,,367
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of Subgrantees budget spent on programmatic costs,Percentage,Output,Up is Better,Quarterly,65,,,,,0,No Data,Not Rated Insufficient Data,,368
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of newly planted trees cared for under the Stewardship program ,Percentage,Output,Neutral,Annual,0.2,,,,29.01,29.01,Not Rated B,Baseline Measure,,369
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of parking meters working daily ,Percentage,Output,Up is Better,Quarterly,97,99.79,99.57,99.53,99.76,99.66, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,370
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of potholes filled within 48 hours,Percentage,Outcome,Up is Better,Quarterly,95,97.01,98.18,99.87,99.45,98.71, > 100%,Fully Achieved,,371
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of projects in which performance measures were developed/applied,Percentage,Output,Up is Better,Quarterly,75,100,100,100,100,100, > 100%,Fully Achieved,,372
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,,373
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of snow events where cleaning standards are met,Percentage,Output,Up is Better,Annual,85,,,,100,100, > 100%,Fully Achieved,,374
2011,KA0,DDOT,"Transportation, District Department of",Percentage (%) of street trees in Healthy Condition ,Percentage,Output,Neutral,Quarterly,87.5,93.74,93.74,92.96,92.23,93.17,Not Rated B,Baseline Measure,,375
2011,KA0,DDOT,"Transportation, District Department of",Public Space Permits issued within 30 days,Percentage,Output,Up is Better,Quarterly,95,66.77,62.69,44.19,70.73,65.28,68.71%,Not Achieved,,376
2011,KA0,DDOT,"Transportation, District Department of",Subsidy per Circulator rider,Dollar Amount,Output,Down is Better,Quarterly,2.5,2.38,1.83,2.08,2.09,8.38,29.83%,Not Achieved,,377
2011,KA0,DDOT,"Transportation, District Department of",Total Circulator Riders,Raw Number,Outcome,Up is Better,Quarterly,4687000,1302610,1404458,1541917,1550434,5799419, > 100%,Fully Achieved,,378
2011,KA0,DDOT,"Transportation, District Department of",Total Metrobus riders,Raw Number,Outcome,Up is Better,Quarterly,76672132,16136702,17053406,17788777,18118161,69097046,90%,Partially Achieved,,379
2011,KA0,DDOT,"Transportation, District Department of",Total Metrorail riders,Raw Number,Outcome,Up is Better,Quarterly,132460996,27792013,28518112,31952230,30663001,118925356,89.78%,Partially Achieved,,380
2011,KA0,DDOT,"Transportation, District Department of",Total X Route ridership,Raw Number,Outcome,Up is Better,Quarterly,4874948,961108,1047330,1108843,1174534,4291815,88.04%,Partially Achieved,,381
2011,KA0,DDOT,"Transportation, District Department of",Total violations written by Traffic Control Officers (TCOs) Annually,Raw Number,Outcome,Up is Better,Annual,125000,,,,266407,266407, > 100%,Fully Achieved,,382
2011,KA0,DDOT,"Transportation, District Department of",Tree Risk Assessment,Raw Number,Output,Neutral,Semi-annual,10,,12,,9,21,Not Rated B,Baseline Measure,,383
2011,KA0,DDOT,"Transportation, District Department of",Utility Aborist,Raw Number,Output,Neutral,Semi-annual,3,,1,,1,2,Not Rated B,Baseline Measure,,384
2011,KA0,DDOT,"Transportation, District Department of",Vehicle Miles Traveled (VMT)(in millions),Raw Number,Input,Up is Better,Annual,3749,,,,2840,2840,75.75%,Partially Achieved,,385
2011,KA0,DDOT,"Transportation, District Department of",Zoning case transportation impact reports submitted a minimum of 10 days before hearing,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,,386
2011,KA0,DDOT,"Transportation, District Department of",Zoning cases (BZA or Zoning Commission) with DDOT approved Transportation Demand Management Plans,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,,387
2011,KA0,DDOT,"Transportation, District Department of",online public space permits issued,Raw Number,Outcome,Up is Better,Quarterly,2000,4714,4847,7758,9734,27053, > 100%,Fully Achieved,,388
2011,JM0,DDS,"Disability Services, Department of",Average number of days between entry to continuing services and completion of the initial ISP,Raw Number,Output,Down is Better,Quarterly,150,129,17.5,1.7,29,177.2,84.65%,Partially Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,389
2011,JM0,DDS,"Disability Services, Department of",Average time taken for development of Individualized Plan (in calendar days),Raw Number,Efficiency,Down is Better,Quarterly,75,51,3,-6.3,6.3,54, > 100%,Fully Achieved,REHABILITATION SERVICES,390
2011,JM0,DDS,"Disability Services, Department of",Clients graduating from vocational and trade-based training,Raw Number,Output,Up is Better,Semi-annual,100,,,,99,99,99%,Partially Achieved,REHABILITATION SERVICES,391
2011,JM0,DDS,"Disability Services, Department of",Number of Certified Rehabilitation Counselors,Raw Number,Quality,Up is Better,Semi-annual,10,,10,,4,14, > 100%,Fully Achieved,REHABILITATION SERVICES,392
2011,JM0,DDS,"Disability Services, Department of",Number of applicants classified as having the most significant disabilities,Raw Number,Output,Up is Better,Quarterly,1000,551,605,369,72,1597, > 100%,Fully Achieved,REHABILITATION SERVICES,393
2011,JM0,DDS,"Disability Services, Department of",Number of clients employed for 90 calendar days or more,Raw Number,Outcome,Up is Better,Quarterly,600,89,177,130,263,659, > 100%,Fully Achieved,REHABILITATION SERVICES,394
2011,JM0,DDS,"Disability Services, Department of",Number of individuals in competitive or supported employment,Raw Number,Outcome,Up is Better,Quarterly,190,162,55,-8,-2,207, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,395
2011,JM0,DDS,"Disability Services, Department of",Number of individuals requiring 1:1 supervision for behavioral support ,Raw Number,Output,Down is Better,Semi-annual,120,,57,,3,60, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,396
2011,JM0,DDS,"Disability Services, Department of",Number of new clinical providers identified and made available,Raw Number,Output,Up is Better,Semi-annual,5,,,,1,1,20.00%,Not Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,397
2011,JM0,DDS,"Disability Services, Department of",Number of providers on enhanced monitoring status,Raw Number,Output,Down is Better,Quarterly,10,6,1,-1,-1,5, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,398
2011,JM0,DDS,"Disability Services, Department of",Percent of all providers that complete the Provider Certification Review process annually,Percentage,Output,Up is Better,Semi-annual,95,,55.29,,700,97.8, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,399
2011,JM0,DDS,"Disability Services, Department of",Percent of cases exceeding 90 calendar day Federal timeframe from eligibility to plan development,Percentage,Output,Down is Better,Semi-annual,20,,30.95,,20.59,24.64,81.18%,Partially Achieved,REHABILITATION SERVICES,400
2011,JM0,DDS,"Disability Services, Department of",Percent of cases where eligibility is determined within 60 calendar days,Percentage,Output,Up is Better,Quarterly,85,50.18,56.94,57.87,57.11,55.95,65.83%,Not Achieved,REHABILITATION SERVICES,401
2011,JM0,DDS,"Disability Services, Department of","Percent of clients receiving post-secondary education services (including associates, bachelors, and masters degrees) who graduate",Percentage,Output,Up is Better,Annual,40,,,,29.09,29.09,72.73%,Not Achieved,REHABILITATION SERVICES,402
2011,JM0,DDS,"Disability Services, Department of",Percent of individuals receiving services in congregate settings (ICF/MR) ,Percentage,Output,Down is Better,Semi-annual,19,,17.92,,0,17.83, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,403
2011,JM0,DDS,"Disability Services, Department of",Percent of job placements with Human Care providers achieving employment,Percentage,Output,Up is Better,Quarterly,40,50,55.56,44.3,64.39,55.93, > 100%,Fully Achieved,REHABILITATION SERVICES,404
2011,JM0,DDS,"Disability Services, Department of","Percent of persons reviewed whose ISPs were revised, as needed, to address changing needs",Percentage,Output,Neutral,Quarterly,0,,,,43.46,43.46,Not Rated W,Workload Measure,MENTAL RETARDATION & DEVELPMNT DISAB,405
2011,JM0,DDS,"Disability Services, Department of",Percent of transition students who exit the system with a successful employment outcome,Percentage,Outcome,Up is Better,Semi-annual,25,,0.94,,3.64,2.58,10.33%,Not Achieved,REHABILITATION SERVICES,406
2011,JM0,DDS,"Disability Services, Department of",Percent of transition students with an IPE,Percentage,Output,Up is Better,Quarterly,50,19.23,7.93,23.47,323.53,24.48,48.96%,Not Achieved,REHABILITATION SERVICES,407
2011,JM0,DDS,"Disability Services, Department of","Percentage of DDA Service Coordinators, staff and supervisors who completed required competency-based training, including medication and medical monitoring skills",Percentage,Output,Up is Better,Quarterly,80,,,,92.59,92.59, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,408
2011,JM0,DDS,"Disability Services, Department of",Percentage of ISPs that are completed on-time (annually),Percentage,Output,Up is Better,Quarterly,90,61.67,61.38,85.71,94.17,76.1,84.55%,Partially Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,409
2011,JM0,DDS,"Disability Services, Department of",Percentage of Investigations completed within required timelines,Percentage,Output,Up is Better,Quarterly,80,74.42,98.68,98.8,91.61,89.96, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,410
2011,JM0,DDS,"Disability Services, Department of",Percentage of health and clinical services received within appropriate timelines ,Percentage,Output,Up is Better,Quarterly,75,,,,73.37,73.37,97.83%,Partially Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,411
2011,JM0,DDS,"Disability Services, Department of",Percentage of intake applications received that have been responded to within required timelines,Percentage,Output,Up is Better,Quarterly,70,7.14,20,37.5,22.22,21.84,31.20%,Not Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,412
2011,JM0,DDS,"Disability Services, Department of",Percentage of issues that are resolved on-time,Percentage,Output,Up is Better,Quarterly,50,42.2,36.1,30.06,46.42,38.05,76.10%,Partially Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,413
2011,JM0,DDS,"Disability Services, Department of",Percentage of prior authorization requests issued within policy,Percentage,Output,Up is Better,Quarterly,85,,,,34.24,34.24,40.28%,Not Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,414
2011,JM0,DDS,"Disability Services, Department of",Percentage of recommendations from SRI investigations that are implemented within required timelines ,Percentage,Output,Up is Better,Quarterly,90,95.18,84.47,100,99.56,94.44, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,415
2011,JM0,DDS,"Disability Services, Department of",Percentage of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Percentage,Output,Up is Better,Annual,100,,,,,0,No Data,Not Rated Insufficient Data,AGENCY MANAGEMENT PROGRAM,416
2011,JM0,DDS,"Disability Services, Department of",Percentage of subgrantees budget spent on programmatic costs,Percentage,Output,Up is Better,Semi-annual,65,,,,,0,No Data,Not Rated Insufficient Data,AGENCY MANAGEMENT PROGRAM,417
2011,DB0,DHCD,"Housing and Community Development, Department of",% of Scheduled Monitoring Reports as Defined in Agency Monitoring Plan Completed for each Grant Award (Grant Performance Measure),Percentage,Outcome,Up is Better,Annual,100,,,,,0,No Data,Not Rated Insufficient Data,PROGRAM MONITORING DIVISION                       ,418
2011,DB0,DHCD,"Housing and Community Development, Department of",% of Subgrantee Budget Spent on Programmatic Costs (Grant Performance Measure),Raw Number,Efficiency,Up is Better,Annual,65,,,,65,65,100.00%,Fully Achieved,AGENCY FINANCIAL OPERATIONS,419
2011,DB0,DHCD,"Housing and Community Development, Department of",Average # of calendar days between receipt of case and final decision,Percentage,Efficiency,Down is Better,Quarterly,91,,,,,0,No Data,Not Rated Insufficient Data,RENTAL HOUSING COMMISSION,420
2011,DB0,DHCD,"Housing and Community Development, Department of",Average amount of time (months) from receipt of case to assignment,Ratio,Efficiency,Down is Better,Quarterly,3,,,,,0,No Data,Not Rated Insufficient Data,RENTAL HOUSING COMMISSION,421
2011,DB0,DHCD,"Housing and Community Development, Department of",Average cost per facade unit funded,Dollar Amount,Output,Down is Better,Annual,25000,,,,25000,25000,100.00%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,422
