Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2013,AM0,DGS,Department of General Services,Weather-adjusted reduction in energy consumption (kBTU/ft) from previous year,Percentage Change Over Time,Outcome,Down is Better,Quarterly,7,,,,,-5.82,-83.19%,Not Achieved,ENERGY- CENTRALLY MANAGED                         ,488
2013,AM0,DGS,Department of General Services,kWh produced by renewable energy sources,Raw Number,Outcome,Up is Better,Quarterly,600000,0,0,0,0,0,0%,Not Achieved,ENERGY- CENTRALLY MANAGED                         ,489
2013,AM0,DGS,Department of General Services,percentage of recreation projects on schedule,Percentage,Outcome,Up is Better,Quarterly,100,94.29,94.29,100,,96.36,96.36%,Partially Achieved,CONSTRUCTION SERVICES                             ,490
2013,DB0,DHCD,"Housing and Community Development, Department of",Average # of calendar days between receipt of case and final decision,Raw Number,Efficiency,Down is Better,Quarterly,91,64,0,0,76,140,65.00%,Not Achieved,RENTAL HOUSING COMMISSION,491
2013,DB0,DHCD,"Housing and Community Development, Department of",Average amount of time (months) from receipt of case to assignment,Raw Number,Efficiency,Down is Better,Annual,3,,,,2,2, > 100%,Fully Achieved,RENTAL HOUSING COMMISSION,492
2013,DB0,DHCD,"Housing and Community Development, Department of",Average cost per property of acquisitions,Ratio,Outcome,Up is Better,Quarterly,190000,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,493
2013,DB0,DHCD,"Housing and Community Development, Department of",Average number of years of affordability for units created or rehabilitated through acquisition of abandoned properties,Raw Number,Outcome,Up is Better,Quarterly,15,0,0,0,15,15,100.00%,Fully Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,494
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Applications for Financial Assistance ,Raw Number,Demand,Neutral,Annual,0,,,,43,43,Not Rated W,Workload Measure,DEVELOPMENT FINANCE DIVISION                      ,495
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Customers who Utilize Housing Resource Center Services,Raw Number,Demand,Neutral,Annual,0,,,,6618,6618,Not Rated W,Workload Measure,HOUSING REGULATION ADMINISTRATION,496
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of District employee homebuyers funded by EHAP,Raw Number,Output,Up is Better,Quarterly,80,25,7,38,34,104, > 100%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,497
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of District employee homebuyers funded by NEAHP,Raw Number,Output,Up is Better,Quarterly,25,9,7,6,11,33, > 100%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,498
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Elevated Blood Level cases in the District ,Raw Number,Outcome,Down is Better,Quarterly,30,31,24,71,57,183,16.39%,Not Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,499
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of HPAP Applications ,Raw Number,Demand,Neutral,Annual,0,,,,631,631,Not Rated W,Workload Measure,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,500
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Internal and External Environmental Reviews Requested ,Raw Number,Demand,Neutral,Annual,0,,,,141,141,Not Rated W,Workload Measure,PROGRAM MONITORING DIVISION                       ,501
2013,DB0,DHCD,"Housing and Community Development, Department of","Number of New Low-Moderate Income Housing Units Completed per $100,000 of Public Financial Assistance (Industry Standard Measure)",Raw Number,Efficiency,Up is Better,Annual,1.4,3.18,,,,3.18, > 100%,Fully Achieved,DEVELOPMENT FINANCE DIVISION                      ,502
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Properties in PADDs Inventory ,Raw Number,Demand,Neutral,Annual,0,,,,150,150,Not Rated W,Workload Measure,PROPERTY ACQUISITION & DISPOSITION DIV            ,503
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Section 3 Business Concerns Certified,Raw Number,Outcome,Up is Better,Quarterly,10,3,1,2,4,10,100%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,504
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of Section 3 Jobs Created,Raw Number,Outcome,Up is Better,Quarterly,15,10,9,11,21,51, > 100%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,505
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of affordable housing units created or rehabilitated through acquisition of abandoned properties,Ratio,Outcome,Up is Better,Quarterly,45,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,506
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of appeals cases greater than 3 years old,Raw Number,Output,Down is Better,Annual,18,,,,16,16, > 100%,Fully Achieved,RENTAL HOUSING COMMISSION,507
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of appeals disposed,Raw Number,Output,Up is Better,Quarterly,31,10,4,5,16,35, > 100%,Fully Achieved,RENTAL HOUSING COMMISSION,508
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of eligible Community Housing Development Organizations recertified by fiscal year end,Raw Number,Output,Up is Better,Quarterly,6,3,1,2,0,6,100.00%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,509
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of first time homebuyers funded by Home Purchase Assistance Program (HPAP),Raw Number,Output,Up is Better,Quarterly,260,68,69,69,63,269, > 100%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,510
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of housing units rehabilitated through acquisition of abandoned properties,Ratio,Outcome,Up is Better,Quarterly,45,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,511
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of inclusionary zoning units built,Raw Number,Output,Up is Better,Quarterly,5,0,6,0,0,6, > 100%,Fully Achieved,,512
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of loans in portfolio ,Raw Number,Demand,Neutral,Annual,0,,,,7378,7378,Not Rated W,Workload Measure,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,513
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of loans moved from delinquent to correct status,Raw Number,Output,Up is Better,Quarterly,60,13,7,15,6,41,68.33%,Not Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,514
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of properties acquired,Ratio,Output,Up is Better,Quarterly,15,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,515
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of properties for which disposition agreements were executed,Raw Number,Outcome,Up is Better,Quarterly,55,1,1,0,0,2,3.64%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,516
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of properties investigated that result in rehabilitation by the owner,Raw Number,Outcome,Up is Better,Quarterly,5,0,4,2,0,6, > 100%,Fully Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,517
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of properties recaptured from developers or transferees,Ratio,Output,Up is Better,Quarterly,10,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,518
2013,DB0,DHCD,"Housing and Community Development, Department of","Number of required physical inspections and file reviews  of units conducted annually for HOME;LIHTC;HPTF and Relocation properties",Raw Number,Output,Up is Better,Quarterly,1000,0,116,762,595,1473, > 100%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,519
2013,DB0,DHCD,"Housing and Community Development, Department of",Number of storefront facades improved,Raw Number,Outcome,Up is Better,Quarterly,40,4,5,6,11,26,65.00%,Not Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,520
2013,DB0,DHCD,"Housing and Community Development, Department of","Number of total properties acquired in targeted neighborhoods (Ivy City/Trinidad, Historic Anacostia, & Washington Highlands)",Ratio,Output,Up is Better,Quarterly,10,0,0,0,0,0,0%,Not Achieved,PROPERTY ACQUISITION & DISPOSITION DIV            ,521
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent increase in number of loans in good standing from previous quarter,Percentage,Efficiency,Up is Better,Quarterly,1.55,,,,1,1,65%,Not Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,522
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of Distrcit owners spending greater than 30% of income on monthly housing costs,Percentage,Outcome,Down is Better,Annual,35,28.35,,,,28.35, > 100%,Fully Achieved,DEVELOPMENT FINANCE DIVISION                      ,523
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of District Renters spending greater than 30% of income on housing costs,Percentage,Outcome,Down is Better,Annual,45,45.76,,,,45.76,98.34%,Partially Achieved,DEVELOPMENT FINANCE DIVISION                      ,524
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of Fair Housing reviews completed within stated division timelines,Percentage,Efficiency,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,525
2013,DB0,DHCD,"Housing and Community Development, Department of","Percent of affordable housing units competitively evaluated and advancing to underwriting in the respective FY, that are highly sustainable and meet the Green Communities Criteria",Percentage,Outcome,Up is Better,Annual,100,100,,,,100,100.00%,Fully Achieved,DEVELOPMENT FINANCE DIVISION                      ,526
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of all required financial reviews completed,Percentage,Efficiency,Up is Better,Quarterly,50,,16.57,60.57,59.43,45.52,91%,Partially Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,527
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of cases processed under 6 weeks (from date of commencement),Percentage,Output,Up is Better,Quarterly,55,10,0,20,5.71,7.41,13.47%,Not Achieved,RENTAL HOUSING COMMISSION,528
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of complete housing assistance payment requests processed within 30 days,Percentage,Efficiency,Up is Better,Quarterly,95,,,,,0,No Data,Not Rated Insufficient Data,HOUSING REGULATION ADMINISTRATION,529
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of condo registration applications processed within 60 days,Percentage,Efficiency,Up is Better,Quarterly,98,100,100,94.12,93.75,95.76,97.72%,Partially Achieved,HOUSING REGULATION ADMINISTRATION,530
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of environmental reviews conducted within 45 days,Percentage,Efficiency,Up is Better,Quarterly,80,100,90.32,85.71,100,93.52, > 100%,Fully Achieved,PROGRAM MONITORING DIVISION                       ,531
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of financial reports collected from existing borrowers,Percentage,Efficiency,Up is Better,Quarterly,2.5,,,,3.92,3.92, > 100%,Fully Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,532
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of hearings scheduled within 30 day requirement,Percentage,Efficiency,Down is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,RENTAL HOUSING COMMISSION,533
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of loans in default,Percentage,Outcome,Down is Better,Quarterly,12,7.33,7.2,7.52,7.18,7.31, > 100%,Fully Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,534
2013,DB0,DHCD,"Housing and Community Development, Department of","Percent of loans in good standing (e.g. current loans and payoffs, and 30 days or less delinquent)",Percentage,Outcome,Up is Better,Quarterly,92,92.67,92.8,92.54,92.84,92.71, > 100%,Fully Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,535
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of loans more than 30 calendar days delinquent,Percentage,Outcome,Down is Better,Quarterly,1.91,2.36,2.31,1.16,1.63,1.86, > 100%,Fully Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,536
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of lotteries conducted for inclusionary units within 17 calendar days of receiving notice of availability,Percentage,Efficiency,Up is Better,Quarterly,95,,100,100,100,100, > 100%,Fully Achieved,HOUSING REGULATION ADMINISTRATION,537
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of multi family loans risk rated,Percentage,Outcome,Up is Better,Quarterly,50,,,,11.14,11.14,22.28%,Not Achieved,PORTFOLIO AND ASSET MANAGEMENT DIVISION           ,538
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of orders issued on harship petitions within 90 calendar days of receipt,Percentage,Efficiency,Up is Better,Quarterly,90,81.25,,100,100,82,91.11%,Fully Achieved,HOUSING REGULATION ADMINISTRATION,539
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of orders issued on voluntary agreement petitions within 45 days,Percentage,Output,Up is Better,Quarterly,90,100,100,33.33,100,80,88.89%,Partially Achieved,HOUSING REGULATION ADMINISTRATION,540
2013,DB0,DHCD,"Housing and Community Development, Department of",Percent of structural defect warranty claim notices of funding processed within 60 days,Percentage,Efficiency,Up is Better,Quarterly,95,,100,,50,83.33,87.72%,Partially Achieved,HOUSING REGULATION ADMINISTRATION,541
2013,DB0,DHCD,"Housing and Community Development, Department of","Ratio of average cost per facade unit funded compared to goal of $25,000",Ratio,Output,Down is Better,Quarterly,1,1.12,1.12,0.88,0.8,0.98, > 100%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,542
2013,DB0,DHCD,"Housing and Community Development, Department of",Total First Right Purchase Assistance Program (tenant purchase) units funded - FRP New and Rehab Units,Raw Number,Output,Up is Better,Quarterly,100,0,0,0,22,22,22.00%,Not Achieved,DEVELOPMENT FINANCE DIVISION                      ,543
2013,DB0,DHCD,"Housing and Community Development, Department of","Total HPAP special needs (elderly, disabled and homeless) units funded",Raw Number,Output,Up is Better,Quarterly,10,0,0,0,2,2,20.00%,Not Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,544
2013,DB0,DHCD,"Housing and Community Development, Department of",Total Lead Multifamily units funded,Raw Number,Output,Up is Better,Quarterly,60,24,0,0,0,24,40.00%,Not Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,545
2013,DB0,DHCD,"Housing and Community Development, Department of",Total Number of Cases Received ,Raw Number,Demand,Neutral,Annual,0,,,,7,7,Not Rated W,Workload Measure,RENTAL HOUSING COMMISSION,546
2013,DB0,DHCD,"Housing and Community Development, Department of","Total Residential Rehab special needs (elderly, disabled and homeless) units funded",Raw Number,Output,Up is Better,Quarterly,15,4,2,3,6,15,100.00%,Fully Achieved,RESIDENTIAL AND COMMUNITY SERVICE DIV             ,547
