Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2012,KA0,DDOT,"Transportation, District Department of",Number (#) of signs installed/replaced (includes permanent and emergency no parking signs),Raw Number,Outcome,Up is Better,Quarterly,30000,12103,9012,9718,8384,39217, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,346
2012,KA0,DDOT,"Transportation, District Department of",Number of Capital Bikeshare stations in DC,Raw Number,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,347
2012,KA0,DDOT,"Transportation, District Department of",Number of Citations per TCO,Raw Number,Outcome,Up is Better,Quarterly,3000,965,1133,1005,933,4036, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,348
2012,KA0,DDOT,"Transportation, District Department of",Number of Crashes,Raw Number,Output,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,349
2012,KA0,DDOT,"Transportation, District Department of",Number of Incidents Responded by TMC & ROP,Raw Number,Demand,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,350
2012,KA0,DDOT,"Transportation, District Department of",Number of Public Space Permits issued ,Raw Number,Output,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,351
2012,KA0,DDOT,"Transportation, District Department of",Number of Square feet of impervious surface removed from street tree plantings,Raw Number,Output,Up is Better,Quarterly,10000,21187,0,0,0,21187, > 100%,Fully Achieved,GREENSPACE MANAGEMENT,352
2012,KA0,DDOT,"Transportation, District Department of",Number of Street Tree Spaces or Boxes under UFA Jurisdiction,Raw Number,Demand,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,URBAN FORESTRY ADMINISTRATION                     ,353
2012,KA0,DDOT,"Transportation, District Department of",Number of Structurally Deficient Bridges,Raw Number,Outcome,Down is Better,Annual,19,,,,19,19,100%,Fully Achieved,INFRA DEVELOPMENT AND MAINT,354
2012,KA0,DDOT,"Transportation, District Department of",Number of Vegetation Plans written,Raw Number,Output,Up is Better,Quarterly,4,0,1,1,2,4,100.00%,Fully Achieved,URBAN FORESTRY ADMINISTRATION                     ,355
2012,KA0,DDOT,"Transportation, District Department of",Number of bicycle fatalities,Raw Number,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,356
2012,KA0,DDOT,"Transportation, District Department of",Number of fatalities,Raw Number,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,357
2012,KA0,DDOT,"Transportation, District Department of",Number of motorcycle fatalities,Raw Number,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,358
2012,KA0,DDOT,"Transportation, District Department of",Number of students in School Transit Subsidy Program,Raw Number,Outcome,Up is Better,Quarterly,14200,8415,8415,8415,8415,33660, > 100%,Fully Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,359
2012,KA0,DDOT,"Transportation, District Department of",Number of students in SmarTrip Card Pilot program,Raw Number,Outcome,Up is Better,Quarterly,14200,1292,3175,3550,3550,11567,81.46%,Partially Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,360
2012,KA0,DDOT,"Transportation, District Department of",Number of trees tended to by BID (Per annum),Raw Number,Output,Up is Better,Quarterly,325,100,62,178,153,493, > 100%,Fully Achieved,GREENSPACE MANAGEMENT,361
2012,KA0,DDOT,"Transportation, District Department of",Online Public Space Permits issued,Raw Number,Output,Up is Better,Quarterly,15000,1956,2303,2810,3188,10257,68.38%,Not Achieved,"PLANNING, POLICY AND SUSTAINABILITY               ",362
2012,KA0,DDOT,"Transportation, District Department of",Percentage (%) of Street lights fixed within schedule of service (based on type of repair),Percentage,Outcome,Up is Better,Quarterly,90,97.650000,97.81,99.98,97.9,98.22, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,363
2012,KA0,DDOT,"Transportation, District Department of",Percentage (%) of potholes filled within 48 hours,Percentage,Outcome,Up is Better,Quarterly,96,99.510000,99.93,99.86,99.94,99.75, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,364
2012,KA0,DDOT,"Transportation, District Department of",Percentage of Public Space Permits issued within 30 days,Percentage,Output,Up is Better,Quarterly,95,88.030000,88.68,94.37,96.96,92.69,97.57%,Partially Achieved,"PLANNING, POLICY AND SUSTAINABILITY               ",365
2012,KA0,DDOT,"Transportation, District Department of",Percentage of Street Tree Population inspected ,Percentage,Output,Up is Better,Quarterly,24.5,29.800000,36.73,14.81,26.91,27.07, > 100%,Fully Achieved,GREENSPACE MANAGEMENT,366
2012,KA0,DDOT,"Transportation, District Department of","Percentage of Street Trees in a Healthy Condition (excludes Dead, Poor & Fair conditions)",Percentage,Output,Up is Better,Quarterly,87,81.300000,82.19,81.81,80.51,81.45,93.63%,Partially Achieved,URBAN FORESTRY ADMINISTRATION                     ,367
2012,KA0,DDOT,"Transportation, District Department of",Percentage of blocks in paving plan completed,Percentage,Outcome,Up is Better,Quarterly,100,20,60,100,100,71.43,71.43%,Not Achieved,INFRA DEVELOPMENT AND MAINT,368
2012,KA0,DDOT,"Transportation, District Department of",Percentage of current year projects completed within 10% of budget (except for those with scope change),Percentage,Output,Up is Better,Quarterly,90,100,100,87.5,100,94.12, > 100%,Fully Achieved,INFRASTRUCTURE PROJECT MANAGEMENT ADMIN           ,369
2012,KA0,DDOT,"Transportation, District Department of",Percentage of current year projects completed within 60 days of planned end date (except for those with scope change),Percentage,Output,Up is Better,Quarterly,90,100,100,87.5,100,94.12, > 100%,Fully Achieved,INFRASTRUCTURE PROJECT MANAGEMENT ADMIN           ,370
2012,KA0,DDOT,"Transportation, District Department of",Percentage of newly planted trees cared for under the Stewardship program (Per Annum),Percentage,Output,Up is Better,Quarterly,30,29.730000,31.76,29.25,32.24,30.75, > 100%,Fully Achieved,URBAN FORESTRY ADMINISTRATION                     ,371
2012,KA0,DDOT,"Transportation, District Department of",Percentage of sidewalks in �Good� or �Excellent� condition,Percentage,Outcome,Up is Better,Annual,50,,,,53.61,53.61, > 100%,Fully Achieved,INFRA DEVELOPMENT AND MAINT,372
2012,KA0,DDOT,"Transportation, District Department of",Percentage of streets in �Fair to Excellent� condition*,Percentage,Outcome,Up is Better,Annual,76,,,,78.05,78.05, > 100%,Fully Achieved,INFRA DEVELOPMENT AND MAINT,373
2012,KA0,DDOT,"Transportation, District Department of",Percentage of zoning case transportation impact reports submitted a minimum of 10 days before hearing,Percentage,Output,Up is Better,Quarterly,100,89.390000,89.8,86.96,86.75,87.89,87.89%,Partially Achieved,PLANNING AND RESEARCH,374
2012,KA0,DDOT,"Transportation, District Department of",Percentage of zoning cases (BZA or Zoning Commission) with DDOT approved Transportation Demand Management Plans ,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,PLANNING AND RESEARCH,375
2012,KA0,DDOT,"Transportation, District Department of",Proportion of work generated by DDOT initiative,Percentage,Outcome,Up is Better,Quarterly,60,65.460000,68.92,75.23,78.43,71.13, > 100%,Fully Achieved,TRANSPORTATION OPERATIONS,376
2012,KA0,DDOT,"Transportation, District Department of",Subsidy per Circulator rider,Dollar Amount,Output,Down is Better,Quarterly,2.15,0.500000,0.5,0.5,0.7,2.2,97.73%,Partially Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,377
2012,KA0,DDOT,"Transportation, District Department of",Technical reviews completed within an average of 15 days.,Percentage,Output,Up is Better,Quarterly,90,96,94,91.99,98.43,94.97, > 100%,Fully Achieved,"PLANNING, POLICY AND SUSTAINABILITY               ",378
2012,KA0,DDOT,"Transportation, District Department of",Total Circulator Riders,Raw Number,Outcome,Up is Better,Quarterly,4900000,1277611,1408176,1516747,1033587,5236121, > 100%,Fully Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,379
2012,KA0,DDOT,"Transportation, District Department of",Total Metrobus riders,Raw Number,Outcome,Up is Better,Quarterly,67000000,17441510,18153016,17855284,5886635,59336445,88.56%,Partially Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,380
2012,KA0,DDOT,"Transportation, District Department of",Total Metrorail riders,Raw Number,Outcome,Up is Better,Quarterly,115000000,29146744,30092993,21485546,21115200,101840483,88.56%,Partially Achieved,PROGRESSIVE TRANSPORTATION SERVICES               ,381
2012,KA0,DDOT,"Transportation, District Department of",Total Number of Service Requests ,Raw Number,Demand,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,382
2012,KA0,DDOT,"Transportation, District Department of",Total number of Circulator riders,Raw Number,Demand,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,AGENCY MANAGEMENT,383
2012,KA0,DDOT,"Transportation, District Department of",Total violations written by Traffic Control Officers (TCO�s) Annually,Raw Number,Output,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,TRANSPORTATION OPERATIONS,384
2012,KA0,DDOT,"Transportation, District Department of",Tree Risk Assessment Certifications (number of staff certified by the industry standard),Raw Number,Output,Up is Better,Quarterly,11,2,2,3,2,9,81.82%,Partially Achieved,URBAN FORESTRY ADMINISTRATION                     ,385
2012,KA0,DDOT,"Transportation, District Department of",Utility Arborists (number of staff certified by the industry standard),Raw Number,Output,Up is Better,Quarterly,2,1,0,0,0,1,50%,Not Achieved,URBAN FORESTRY ADMINISTRATION                     ,386
2012,KA0,DDOT,"Transportation, District Department of",Vehicle Miles Traveled (in Millions),Raw Number,Input,Up is Better,Annual,3671,,,,3567,3567,97%,Partially Achieved,PLANNING AND RESEARCH,387
2012,JM0,DDS,"Disability Services, Department of",Accuracy of Eligibility Decisions,Percentage,Outcome,Up is Better,Quarterly,91,93.480000,90.79,93.75,97.28,93.8, > 100%,Fully Achieved,,388
2012,JM0,DDS,"Disability Services, Department of",Average SSA Case Processing Time (In Days),Ratio,Output,Down is Better,Quarterly,107,91.400000,94.1,94.73,91.5,93.06, > 100%,Fully Achieved,REHABILITATION SERVICES,389
2012,JM0,DDS,"Disability Services, Department of",Average number of days between entry to continuing services and completion of the initial ISP,Ratio,Output,Down is Better,Quarterly,150,390.640000,205.12,133.79,110.65,176.57,84.95%,Partially Achieved,,390
2012,JM0,DDS,"Disability Services, Department of",Number of Certified Rehabilitation Counselors,Raw Number,Output,Up is Better,Quarterly,15,15,0,2,1,18, > 100%,Fully Achieved,REHABILITATION SERVICES,391
2012,JM0,DDS,"Disability Services, Department of",Number of DDA Applications for Service,Raw Number,Input,Up is Better,Annual,150,,,,187,187, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,392
2012,JM0,DDS,"Disability Services, Department of",Number of DDA Clients Served.,Raw Number,Output,Up is Better,Annual,2100,,,,2134,2134, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,393
2012,JM0,DDS,"Disability Services, Department of",Number of DDA Prior Authorizations Processed ,Raw Number,Input,Up is Better,Annual,1500,,,,1570,1570, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,394
2012,JM0,DDS,"Disability Services, Department of",Number of DDA Serious Reportable Incidents (SRIs) Requiring Investigation,Raw Number,Input,Down is Better,Annual,1100,,,,1096,1096, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,395
2012,JM0,DDS,"Disability Services, Department of",Number of RSA Clients Served ,Raw Number,Input,Up is Better,Annual,6500,,,,7422,7422, > 100%,Fully Achieved,REHABILITATION SERVICES,396
2012,JM0,DDS,"Disability Services, Department of",Number of RSA Referrals ,Raw Number,Input,Up is Better,Annual,2500,,,,2134,2134,85.36%,Partially Achieved,REHABILITATION SERVICES,397
2012,JM0,DDS,"Disability Services, Department of",Number of Transition referrals ,Raw Number,Input,Up is Better,Annual,525,,,,455,455,86.67%,Partially Achieved,REHABILITATION SERVICES,398
2012,JM0,DDS,"Disability Services, Department of",Number of clients employed for 90 calendar days or more,Raw Number,Outcome,Up is Better,Quarterly,625,59,108,106,231,504,80.64%,Partially Achieved,,399
2012,JM0,DDS,"Disability Services, Department of","Number of clients receiving post-secondary education services (including associates, bachelors, and masters degrees) who graduate",Raw Number,Output,Up is Better,Quarterly,50,0,0,0,31,31,62.00%,Not Achieved,REHABILITATION SERVICES,400
2012,JM0,DDS,"Disability Services, Department of",Number of individuals in supported employment. ,Raw Number,Output,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,AGENCY MANAGEMENT PROGRAM,401
2012,JM0,DDS,"Disability Services, Department of",Number of transition students who exit the system with a successful employment outcome,Raw Number,Outcome,Up is Better,Quarterly,25,0,0,0,8,8,32.00%,Not Achieved,,402
2012,JM0,DDS,"Disability Services, Department of",Number of transition students with an IPE,Raw Number,Output,Up is Better,Quarterly,200,43,119,49,137,348, > 100%,Fully Achieved,,403
2012,JM0,DDS,"Disability Services, Department of",Percent of cases exceeding 90 calendar day Federal timeframe from eligibility to plan development,Percentage,Output,Down is Better,Quarterly,20,26.030000,24.43,22.06,8.78,19.92, > 100%,Fully Achieved,,404
2012,JM0,DDS,"Disability Services, Department of",Percent of cases where eligibility is determined within 60 calendar days,Percentage,Output,Up is Better,Quarterly,85,58.040000,61.33,71.07,81.2,68.14,80.16%,Partially Achieved,,405
2012,JM0,DDS,"Disability Services, Department of",Percent of individuals receiving services in congregate settings (ICF/MR) ,Percentage,Output,Down is Better,Quarterly,18,17.690000,17.37,17.16,16.96,17.29, > 100%,Fully Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,406
2012,JM0,DDS,"Disability Services, Department of",Percent of individuals with a Level of Need (LON) assessment completed on schedule.,Percentage,Output,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,MENTAL RETARDATION & DEVELPMNT DISAB,407
2012,JM0,DDS,"Disability Services, Department of",Percent of job placements with Human Care providers achieving employment,Percentage,Output,Up is Better,Quarterly,60,30.770000,38.14,3.91,37.41,22.37,37.28%,Not Achieved,,408
2012,JM0,DDS,"Disability Services, Department of",Percentage of Annual Individual Service Plans (ISP) that are completed on-time.,Percentage,Output,Up is Better,Quarterly,90,82.420000,90.85,85.06,97.4,88.99,98.88%,Partially Achieved,,409
2012,JM0,DDS,"Disability Services, Department of","Percentage of DDA Service Coordinators, staff and supervisors who completed required competency-based training",Percentage,Output,Up is Better,Annual,95,,,,93.33,93.33,98.25%,Partially Achieved,,410
2012,JM0,DDS,"Disability Services, Department of",Percentage of Investigations completed within required timelines,Percentage,Output,Up is Better,Quarterly,85,84.570000,72.86,91.69,86.32,84,98.82%,Partially Achieved,,411
2012,JM0,DDS,"Disability Services, Department of",Percentage of Reported issues that are resolved on-time,Percentage,Output,Up is Better,Quarterly,50,43.230000,46.1,41.91,35.12,41.3,82.59%,Partially Achieved,MENTAL RETARDATION & DEVELPMNT DISAB,412
2012,JM0,DDS,"Disability Services, Department of",Percentage of intake applications received that have been responded to within required timelines,Percentage,Output,Up is Better,Quarterly,70,45,66.67,64,83.33,64.65,92.35%,Partially Achieved,,413
